SalesKey,DateKey,UnitCost,UnitPrice,SalesQuantity,ReturnQuantity,ReturnAmount,DiscountQuantity,DiscountAmount,TotalCost,SalesAmount,ChannelName,StoreType,StoreName,Status,CloseReason,EmployeeCount,SellingAreaSize,GeographyType,ContinentName,RegionCountryName,PromotionName,DiscountPercent,PromotionStartDate,PromotionEndDate,ProductName,ProductDescription,Manufacturer,BrandName,ClassName,ProductSubcategory,ProductCategory,MonthName,DayOfWeekName,Year,QuarterOfYear,MonthOfYear,DayOfMonth
1613020,2022-06-25 00:00:00.000,430.38,1299,10,1,1299,0,0,3873.42,12990,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Adventure Works Laptop19 X1900 Black","320 GB hard drive, 4 GB RAM 19-inches LCD","Adventure Works","Adventure Works","Deluxe","Laptops","Computers","June","Saturday",2022,2,6,25
2590891,2023-06-10 00:00:00.000,430.38,1299,10,1,1299,0,0,3873.42,12990,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"WWI Laptop19W X0196 Blue","320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio","Wide World Importers","Wide World Importers","Deluxe","Laptops","Computers","June","Saturday",2023,2,6,10
2228239,2022-06-04 00:00:00.000,86.14,259.99,10,1,259.99,0,0,775.26,2599.9,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso DVD 14-Inch Player Portable L100 Silver","6-hour rechargeable battery, 180-degree swivel and flip screen","Contoso, Ltd","Contoso","Deluxe","Movie DVD","Music, Movies and Audio Books","June","Saturday",2022,2,6,4
2357683,2022-06-22 00:00:00.000,86.14,259.99,10,1,259.99,0,0,775.26,2599.9,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso DVD 14-Inch Player Portable L100 Silver","6-hour rechargeable battery, 180-degree swivel and flip screen","Contoso, Ltd","Contoso","Deluxe","Movie DVD","Music, Movies and Audio Books","June","Wednesday",2022,2,6,22
2237095,2023-06-14 00:00:00.000,760.38,2295,10,1,2295,0,0,6843.42,22950,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Proseware Projector 1080p LCD86 Black","1080p high definition projector, 1200 ANSI lumens, 14,000:1 contrast ratio, 2 HDMI inputs","Proseware, Inc.","Proseware","Deluxe","Projectors & Screens","Computers","June","Wednesday",2023,2,6,14
1415617,2022-06-02 00:00:00.000,142.56,310,10,1,310,0,0,1283.04,3100,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"The Phone Company Smart phones Unlocked International M800 Gold","Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s, watch video clips and view photos wherever you go","The Phone Company","The Phone Company","Deluxe","Smart phones & PDAs","Cell phones","June","Thursday",2022,2,6,2
153001,2022-06-29 00:00:00.000,287.92,869,10,1,869,0,0,2591.28,8690,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Adventure Works LCD24W X300 Black","24 widescreen HD display, 1920 x 1200 maximum resolutions","Adventure Works","Adventure Works","Deluxe","Monitors","Computers","June","Wednesday",2022,2,6,29
2639412,2023-06-08 00:00:00.000,72.56,219,10,1,219,0,0,653.04,2190,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso DVD Recorder L210 Silver","DVD and VHS recorder with two way dubbing, records -R/-RW, +R/+RW formats","Contoso, Ltd","Contoso","Deluxe","Movie DVD","Music, Movies and Audio Books","June","Thursday",2023,2,6,8
3238095,2023-06-28 00:00:00.000,72.56,219,10,1,219,0,0,653.04,2190,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso DVD Recorder L200 Black","DVD and VHS recorder with two way dubbing, records -R/-RW, +R/+RW formats","Contoso, Ltd","Contoso","Deluxe","Movie DVD","Music, Movies and Audio Books","June","Wednesday",2023,2,6,28
1890491,2022-06-01 00:00:00.000,91.77,180,10,1,180,0,0,917.7,1800,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Fabrikam Social Videographer 1"" 25mm E400 Orange","720p high definition or VGA","Fabrikam, Inc.","Fabrikam","Economy","Camcorders","Cameras and camcorders","June","Wednesday",2022,2,6,1
791808,2023-06-09 00:00:00.000,91.77,180,10,1,180,0,0,825.93,1800,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Fabrikam Social Videographer 1"" 25mm E400 Orange","720p high definition or VGA","Fabrikam, Inc.","Fabrikam","Economy","Camcorders","Cameras and camcorders","June","Friday",2023,2,6,9
1795907,2022-05-31 00:00:00.000,6.6,12.95,10,2,25.9,0,0,66,129.5,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Rechargeable Battery E100 Black","Rechargeable Battery","Contoso, Ltd","Contoso","Economy","Computers Accessories","Computers","May","Tuesday",2022,2,5,31
2256325,2022-05-14 00:00:00.000,101.46,199,10,2,398,0,0,1014.6,1990,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Home Theater System 2.1 Channel E1220 Black","2.1 channel home theater system, includes 2 front speakers","Contoso, Ltd","Contoso","Economy","Home Theater System","TV and Video","May","Saturday",2022,2,5,14
2954413,2022-05-30 00:00:00.000,29.01,56.9,10,2,113.8,0,0,290.1,569,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"SV 8xDVD E130 Silver","Type: 8xDVD Playback plays DVD Video, DVD+R/RW, DVD-R/RW, CD-R/RW and Audio CD, LED indicator","Southridge Video","Southridge Video","Economy","VCD & DVD","TV and Video","May","Monday",2022,2,5,30
3143685,2022-05-12 00:00:00.000,59.32,129,10,2,258,0,0,593.2,1290,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"A. Datum Compact Digital Camera M200 Grey","Digital camera .3.7 in x 0.9 in x 2","A. Datum Corporation","A. Datum","Economy","Digital Cameras","Cameras and camcorders","May","Thursday",2022,2,5,12
993984,2022-05-30 00:00:00.000,22.05,47.95,10,2,95.9,0,0,220.5,479.5,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"NT Wireless Bluetooth Stereo Headphones E102 Silver","Wireless range beyond 10 meters, MP3-quality stereo sound","Northwind Traders","Northwind Traders","Economy","Bluetooth Headphones","Audio","May","Monday",2022,2,5,30
1696145,2022-07-18 00:00:00.000,87.37,190,10,1,190,0,0,786.33,1900,"Store","Store","Contoso Naples Store","On","",13,500,"City","North America","United States","North America Back-to-School Promotion",0.1,2022-07-01 00:00:00.000,2022-09-30 00:00:00.000,"Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Black","17.2 x 5.5 x 8.1 inches, 8.4 pounds, office jet wireless all-in-one Ink jet Printer","Proseware, Inc.","Proseware","Regular","Printers, Scanners & Fax","Computers","July","Monday",2022,3,7,18
2710990,2022-07-18 00:00:00.000,209.03,410,10,1,410,0,0,1881.27,4100,"Store","Store","Contoso Naples Store","On","",13,500,"City","North America","United States","North America Back-to-School Promotion",0.1,2022-07-01 00:00:00.000,2022-09-30 00:00:00.000,"Fabrikam Budget Moviemaker 2/3'' 17mm E100 Grey","Standard definition","Fabrikam, Inc.","Fabrikam","Regular","Camcorders","Cameras and camcorders","July","Monday",2022,3,7,18
1719025,2023-07-11 00:00:00.000,59.32,129,10,1,129,0,0,533.88,1290,"Store","Store","Contoso Naples Store","On","",13,500,"City","North America","United States","North America Back-to-School Promotion",0.1,2023-07-01 00:00:00.000,2023-09-30 00:00:00.000,"A. Datum Compact Digital Camera M200 Pink","Digital camera .3.7 in x 0.9 in x 2","A. Datum Corporation","A. Datum","Economy","Digital Cameras","Cameras and camcorders","July","Tuesday",2023,3,7,11
605854,2023-07-05 00:00:00.000,152.44,299,10,1,299,0,0,1371.96,2990,"Store","Store","Contoso Naples Store","On","",13,500,"City","North America","United States","North America Back-to-School Promotion",0.1,2023-07-01 00:00:00.000,2023-09-30 00:00:00.000,"Litware Home Theater System 2.1 Channel E210 Silver","2.1 channel home theater system with an HDMI socket, an auxiliary input and a USB port","Litware, Inc.","Litware","Economy","Home Theater System","TV and Video","July","Wednesday",2023,3,7,5
1532301,2023-07-11 00:00:00.000,50.47,99,10,1,99,0,0,454.23,990,"Store","Store","Contoso Naples Store","On","",13,500,"City","North America","United States","North America Back-to-School Promotion",0.1,2023-07-01 00:00:00.000,2023-09-30 00:00:00.000,"SV Wireless LAN PCI Network Card Adapter E902 Black","Broadcom chipset PCI interface 802.11g, 54 Mbps data transfer rate","Southridge Video","Southridge Video","Economy","Computers Accessories","Computers","July","Tuesday",2023,3,7,11
322043,2022-04-28 00:00:00.000,50.47,99,10,2,198,0,0,504.7,990,"Store","Store","Contoso Sedalia Store","Off","Relocation",47,1125,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Proseware LCD15 E103 Black","Wide viewing angle of 100° vertical and 120° horizontal, dot pitch: 0.297 mm pixel pitch","Proseware, Inc.","Proseware","Economy","Monitors","Computers","April","Thursday",2022,2,4,28
2084318,2022-06-06 00:00:00.000,87.37,190,10,2,380,0,0,873.7,1900,"Store","Store","Contoso Sedalia Store","Off","Relocation",47,1125,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Proseware Screen 100in M1609 White","16:9 aspect ratio-100in, designed for wall or ceiling installation","Proseware, Inc.","Proseware","Economy","Projectors & Screens","Computers","June","Monday",2022,2,6,6
2278015,2022-06-07 00:00:00.000,8.62,16.9,10,2,33.8,0,0,86.2,169,"Store","Store","Contoso Cheney Store","Off","Store",19,455,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso USB Data Link-direct connect adapter E600 Black","USB data Link - direct connect adapter","Contoso, Ltd","Contoso","Economy","Computers Accessories","Computers","June","Tuesday",2022,2,6,7
2976133,2022-06-06 00:00:00.000,24.98,49,10,2,98,0,0,249.8,490,"Store","Store","Contoso Milwaukee No.2 Store","Off","Relocation",25,700,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Proseware CRT15 E10 White","Reduces VLF/ELF radiation by up to 99.5%","Proseware, Inc.","Proseware","Economy","Monitors","Computers","June","Monday",2022,2,6,6
103346,2022-06-21 00:00:00.000,59.32,129,10,2,258,0,0,593.2,1290,"Store","Store","Contoso Stoughton Store","Off","Relocation",17,462,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"A. Datum Compact Digital Camera M200 Green","Digital camera .3.7 in x 0.9 in x 2","A. Datum Corporation","A. Datum","Economy","Digital Cameras","Cameras and camcorders","June","Tuesday",2022,2,6,21
351488,2022-10-26 00:00:00.000,143.48,312,10,2,624,0,0,1434.8,3120,"Store","Store","Contoso Cheney Store","Off","Store",19,455,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"A. Datum SLR Camera M136 Silver","Powerful 12.3-megapixel live-MOSLO sensor","A. Datum Corporation","A. Datum","Economy","Digital SLR Cameras","Cameras and camcorders","October","Wednesday",2022,4,10,26
1608013,2022-05-22 00:00:00.000,85.65,168,10,2,336,0,0,856.5,1680,"Online","Online","Contoso North America Online Store","On","",325,500,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Fabrikam Social Videographer 1/3"" 8.5mm E200 Blue","720p high definition or VGA","Fabrikam, Inc.","Fabrikam","Economy","Camcorders","Cameras and camcorders","May","Sunday",2022,2,5,22
1856658,2022-04-18 00:00:00.000,150.84,328,10,2,656,0,0,1508.4,3280,"Online","Online","Contoso North America Online Store","On","",325,500,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Fabrikam SLR Camera 35"" M358 Black","8 digital-variable Program Automatic Shooting Modes.","Fabrikam, Inc.","Fabrikam","Economy","Digital SLR Cameras","Cameras and camcorders","April","Monday",2022,2,4,18
1928289,2022-04-27 00:00:00.000,68.06,148,10,2,296,0,0,680.6,1480,"Online","Online","Contoso North America Online Store","On","",325,500,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"A. Datum Slim Digital Camera M180 Pink","Digital camera – compact, 3.7 in x 0.9 in x 2.3","A. Datum Corporation","A. Datum","Economy","Digital Cameras","Cameras and camcorders","April","Wednesday",2022,2,4,27
2036856,2022-06-30 00:00:00.000,65.77,129,10,2,258,0,0,657.7,1290,"Online","Online","Contoso North America Online Store","On","",325,500,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"WWI LCD17W E200 Black","17 inches widescreen LCD monitor, 300cd/m2 (typical) brightness","Wide World Importers","Wide World Importers","Economy","Monitors","Computers","June","Thursday",2022,2,6,30
2588613,2022-10-05 00:00:00.000,21.41,41.99,10,2,83.98,0,0,214.1,419.9,"Online","Online","Contoso North America Online Store","On","",325,500,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"SV PCI Network Adapter E903 Silver","Easy migration to faster networks as current 10/100 Mbps networks move to Gigabit","Southridge Video","Southridge Video","Economy","Computers Accessories","Computers","October","Wednesday",2022,4,10,5
2628947,2022-04-15 00:00:00.000,84.12,165,10,2,330,0,0,841.2,1650,"Online","Online","Contoso North America Online Store","On","",325,500,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Fabrikam Social Videographer 1/3"" 8.5mm E200 Orange","720p high definition or VGA","Fabrikam, Inc.","Fabrikam","Economy","Camcorders","Cameras and camcorders","April","Friday",2022,2,4,15
2631654,2022-04-07 00:00:00.000,91.77,180,10,2,360,0,0,917.7,1800,"Online","Online","Contoso North America Online Store","On","",325,500,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Fabrikam Social Videographer 1'' 25mm E400 Grey","720p high definition or VGA","Fabrikam, Inc.","Fabrikam","Economy","Camcorders","Cameras and camcorders","April","Thursday",2022,2,4,7
2862339,2022-06-14 00:00:00.000,50.47,99,10,2,198,0,0,504.7,990,"Online","Online","Contoso North America Online Store","On","",325,500,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Proseware LCD15 E103 Black","Wide viewing angle of 100° vertical and 120° horizontal, dot pitch: 0.297 mm pixel pitch","Proseware, Inc.","Proseware","Economy","Monitors","Computers","June","Tuesday",2022,2,6,14
3159353,2022-04-16 00:00:00.000,22.43,44,10,2,88,0,0,224.3,440,"Online","Online","Contoso North America Online Store","On","",325,500,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"SV Keyboard E10 Grey","Cutting-edge design and improved performance for maximum productivity, E-mail and Internet hot keys","Southridge Video","Southridge Video","Economy","Computers Accessories","Computers","April","Saturday",2022,2,4,16
3238867,2022-06-01 00:00:00.000,68.06,148,10,2,296,0,0,680.6,1480,"Online","Online","Contoso North America Online Store","On","",325,500,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"A. Datum Slim Digital Camera M180 Silver","Digital camera – compact, 3.7 in x 0.9 in x 2.3","A. Datum Corporation","A. Datum","Economy","Digital Cameras","Cameras and camcorders","June","Wednesday",2022,2,6,1
111431,2022-04-04 00:00:00.000,73.11,143.4,10,2,286.8,0,0,731.1,1434,"Online","Online","Contoso North America Online Store","On","",325,500,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Adventure Works 19"" Color Digital TV E35 Black","19'' color TV, ATSC/QAM Tuner","Adventure Works","Adventure Works","Economy","Televisions","TV and Video","April","Monday",2022,2,4,4
189160,2022-05-03 00:00:00.000,21.28,41.73,10,2,83.46,0,0,212.8,417.3,"Online","Online","Contoso North America Online Store","On","",325,500,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"SV Keyboard E90 Grey","Cutting-edge design and improved performance for maximum productivity, E-mail and Internet hot keys","Southridge Video","Southridge Video","Economy","Computers Accessories","Computers","May","Tuesday",2022,2,5,3
197402,2022-10-01 00:00:00.000,65.77,129,10,2,258,0,0,657.7,1290,"Online","Online","Contoso North America Online Store","On","",325,500,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Adventure Works LCD17W E203 White","17 inches widescreen LCD monitor, 300cd/m2 (typical) brightness","Adventure Works","Adventure Works","Economy","Monitors","Computers","October","Saturday",2022,4,10,1
423826,2022-10-21 00:00:00.000,101.97,200,10,2,400,0,0,1019.7,2000,"Online","Online","Contoso North America Online Store","On","",325,500,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Adventure Works 20"" Analog CRT TV E45 Silver","20"" Analog CRT TV, digital comb filter removes blurred edges between colors","Adventure Works","Adventure Works","Economy","Televisions","TV and Video","October","Friday",2022,4,10,21
429513,2022-05-28 00:00:00.000,84.12,165,10,2,330,0,0,841.2,1650,"Online","Online","Contoso North America Online Store","On","",325,500,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Fabrikam Social Videographer 1/3'' 8.5mm E200 Black","720p high definition or VGA","Fabrikam, Inc.","Fabrikam","Economy","Camcorders","Cameras and camcorders","May","Saturday",2022,2,5,28
630683,2022-10-03 00:00:00.000,13.1,25.69,10,2,51.38,0,0,131,256.9,"Online","Online","Contoso North America Online Store","On","",325,500,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"NT Bluetooth Stereo Headphones E52 Pink","Seamlessly integrates wireless mobile music and calls","Northwind Traders","Northwind Traders","Economy","Bluetooth Headphones","Audio","October","Monday",2022,4,10,3
1433623,2022-10-24 00:00:00.000,29.82,90,10,2,180,0,0,298.2,900,"Online","Online","Contoso North America Online Store","On","",325,500,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Adventure Works CRT15 E101 White","Reduces VLF/ELF radiation by up to 99.5%","Adventure Works","Adventure Works","Economy","Monitors","Computers","October","Monday",2022,4,10,24
1698665,2022-10-10 00:00:00.000,15.24,29.9,10,2,59.8,0,0,152.4,299,"Online","Online","Contoso North America Online Store","On","",325,500,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Grey","Laptop cooling hub notebook fan with 4 ports USB hub","Contoso, Ltd","Contoso","Economy","Computers Accessories","Computers","October","Monday",2022,4,10,10
2127105,2022-06-01 00:00:00.000,39.76,77.99,10,2,155.98,0,0,397.6,779.9,"Online","Online","Contoso North America Online Store","On","",325,500,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Genuine Leather Grip Belt E322 White","Fits any system DSLR camera: The grip belt fastens simply and snugly to any system DSLR","Contoso, Ltd","Contoso","Economy","Cameras & Camcorders Accessories","Cameras and camcorders","June","Wednesday",2022,2,6,1
2853395,2022-10-17 00:00:00.000,6.6,12.95,10,2,25.9,0,0,66,129.5,"Online","Online","Contoso North America Online Store","On","",325,500,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Mouse Lock Bundle E200 Grey","Nearly 1,000 notebook computers are stolen everyday - protect your notebook computer and its valuable data with this affordable security product","Contoso, Ltd","Contoso","Economy","Computers Accessories","Computers","October","Monday",2022,4,10,17
2924904,2022-04-12 00:00:00.000,3.54,6.95,10,2,13.9,0,0,35.4,69.5,"Online","Online","Contoso North America Online Store","On","",325,500,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Lens Cap Keeper E314 Yellow","Attaches lens cap to the lens, to avoid losing it","Contoso, Ltd","Contoso","Economy","Cameras & Camcorders Accessories","Cameras and camcorders","April","Tuesday",2022,2,4,12
424612,2022-06-19 00:00:00.000,39.76,77.99,10,2,155.98,0,0,397.6,779.9,"Online","Online","Contoso North America Online Store","On","",325,500,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Genuine Leather Grip Belt E322 White","Fits any system DSLR camera: The grip belt fastens simply and snugly to any system DSLR","Contoso, Ltd","Contoso","Economy","Cameras & Camcorders Accessories","Cameras and camcorders","June","Sunday",2022,2,6,19
440369,2022-04-21 00:00:00.000,6.6,12.95,10,2,25.9,0,0,66,129.5,"Online","Online","Contoso North America Online Store","On","",325,500,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Rechargeable Battery E100 Black","Rechargeable Battery","Contoso, Ltd","Contoso","Economy","Computers Accessories","Computers","April","Thursday",2022,2,4,21
601260,2022-04-12 00:00:00.000,55.57,109,10,2,218,0,0,555.7,1090,"Online","Online","Contoso North America Online Store","On","",325,500,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Screen 80in E080 White","Standard 4:3 aspect ratio-85in, use with any home theater or business projector","Contoso, Ltd","Contoso","Economy","Projectors & Screens","Computers","April","Tuesday",2022,2,4,12
612428,2022-06-02 00:00:00.000,6.6,12.95,10,2,25.9,0,0,66,129.5,"Online","Online","Contoso North America Online Store","On","",325,500,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Mouse Lock Bundle E200 Black","Nearly 1,000 notebook computers are stolen everyday - protect your notebook computer and its valuable data with this affordable security product","Contoso, Ltd","Contoso","Economy","Computers Accessories","Computers","June","Thursday",2022,2,6,2
782310,2022-10-26 00:00:00.000,56.08,109.99,10,2,219.98,0,0,560.8,1099.9,"Online","Online","Contoso North America Online Store","On","",325,500,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso DVD 7-Inch Player Portable E200 Black","6-hour rechargeable battery, 180-degree swivel and flip screen","Contoso, Ltd","Contoso","Economy","Movie DVD","Music, Movies and Audio Books","October","Wednesday",2022,4,10,26
1475808,2022-10-03 00:00:00.000,7.9,15.5,10,2,31,0,0,79,155,"Online","Online","Contoso North America Online Store","On","",325,500,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso USB Optical Mouse E200 Black","USB optical mouse","Contoso, Ltd","Contoso","Economy","Computers Accessories","Computers","October","Monday",2022,4,10,3
1924147,2022-04-13 00:00:00.000,7.9,15.5,10,2,31,0,0,79,155,"Store","Store","Contoso Spring Store","On","",17,462,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso USB Optical Mouse E200 White","USB optical mouse","Contoso, Ltd","Contoso","Economy","Computers Accessories","Computers","April","Wednesday",2022,2,4,13
2284857,2022-04-18 00:00:00.000,6.6,12.95,10,2,25.9,0,0,66,129.5,"Store","Store","Contoso Castle Rock Store","On","",33,560,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Rechargeable Battery E100 Black","Rechargeable Battery","Contoso, Ltd","Contoso","Economy","Computers Accessories","Computers","April","Monday",2022,2,4,18
2472854,2022-04-15 00:00:00.000,6.62,12.99,10,2,25.98,0,0,66.2,129.9,"Store","Store","Contoso Grand Junction Store","On","",17,460,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso DVD Movies E100 Yellow","Language: English software installation, enterprise","Contoso, Ltd","Contoso","Economy","Movie DVD","Music, Movies and Audio Books","April","Friday",2022,2,4,15
2701394,2022-04-24 00:00:00.000,12.74,24.99,10,2,49.98,0,0,127.4,249.9,"Store","Store","Contoso Charlottesville Store","On","",25,700,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Mini Battery Charger Kit E320 Black","Universal 110-240V AC power source, a car adapter","Contoso, Ltd","Contoso","Economy","Cameras & Camcorders Accessories","Cameras and camcorders","April","Sunday",2022,2,4,24
3296728,2022-04-09 00:00:00.000,152.44,299,10,2,598,0,0,1524.4,2990,"Store","Store","Contoso Denver No.1 Store","On","",26,680,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Home Theater System 2.1 Channel E1200 Silver","2.1 channel home theater system, total power: 400 watts","Contoso, Ltd","Contoso","Economy","Home Theater System","TV and Video","April","Saturday",2022,2,4,9
245312,2022-04-23 00:00:00.000,18.86,36.99,10,2,73.98,0,0,188.6,369.9,"Store","Store","Contoso Miami No.1 Store","On","",17,462,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Multi-Use Terminal Cable E308 White","Connects Cyber-shot camera to most other compatible products, includes video, audio and USB out, plus it connects to your power supply","Contoso, Ltd","Contoso","Economy","Cameras & Camcorders Accessories","Cameras and camcorders","April","Saturday",2022,2,4,23
260232,2022-04-20 00:00:00.000,12.74,24.99,10,2,49.98,0,0,127.4,249.9,"Store","Store","Contoso Bar Harbor Store","On","",47,1125,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Mini Battery Charger Kit E320 Silver","Universal 110-240V AC power source, a car adapter","Contoso, Ltd","Contoso","Economy","Cameras & Camcorders Accessories","Cameras and camcorders","April","Wednesday",2022,2,4,20
322467,2022-04-15 00:00:00.000,18.86,36.99,10,2,73.98,0,0,188.6,369.9,"Store","Store","Contoso Englewood Store","On","",33,560,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Multi-Use Terminal Cable E308 Silver","Connects Cyber-shot camera to most other compatible products, includes video, audio and USB out, plus it connects to your power supply","Contoso, Ltd","Contoso","Economy","Cameras & Camcorders Accessories","Cameras and camcorders","April","Friday",2022,2,4,15
324396,2022-04-15 00:00:00.000,152.44,299,10,2,598,0,0,1524.4,2990,"Store","Store","Contoso Loveland Store","On","",26,680,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Home Theater System 2.1 Channel E1200 White","2.1 channel home theater system, total power: 400 watts","Contoso, Ltd","Contoso","Economy","Home Theater System","TV and Video","April","Friday",2022,2,4,15
